,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,target
945,2020-07-04,Japan,214.0,19282.0,1.0,977.0,126.5,0.007905138339920948,1.0
946,2020-07-05,Japan,240.0,19522.0,0.0,977.0,126.5,0.0,1.0
947,2020-07-06,Japan,253.0,19775.0,0.0,977.0,126.5,0.0,1.0
948,2020-07-07,Japan,206.0,19981.0,1.0,978.0,126.5,0.007905138339920948,1.0
949,2020-07-08,Japan,193.0,20174.0,2.0,980.0,126.5,0.015810276679841896,1.0
950,2020-07-09,Japan,197.0,20371.0,1.0,981.0,126.5,0.007905138339920948,1.0
951,2020-07-10,Japan,348.0,20719.0,1.0,982.0,126.5,0.007905138339920948,1.0
952,2020-07-11,Japan,410.0,21129.0,0.0,982.0,126.5,0.0,1.0
953,2020-07-12,Japan,373.0,21502.0,0.0,982.0,126.5,0.0,1.0
954,2020-07-13,Japan,366.0,21868.0,0.0,982.0,126.5,0.0,1.0
955,2020-07-14,Japan,352.0,22220.0,0.0,982.0,126.5,0.0,1.0
956,2020-07-15,Japan,288.0,22508.0,2.0,984.0,126.5,0.015810276679841896,1.0
957,2020-07-16,Japan,382.0,22890.0,1.0,985.0,126.5,0.007905138339920948,1.0
958,2020-07-17,Japan,583.0,23473.0,0.0,985.0,126.5,0.0,1.0
959,2020-07-18,Japan,659.0,24132.0,0.0,985.0,126.5,0.0,1.0
960,2020-07-19,Japan,510.0,24642.0,0.0,985.0,126.5,0.0,1.0
961,2020-07-20,Japan,454.0,25096.0,0.0,985.0,126.5,0.0,1.0
962,2020-07-21,Japan,640.0,25736.0,3.0,988.0,126.5,0.023715415019762844,1.0
963,2020-07-22,Japan,567.0,26303.0,1.0,989.0,126.5,0.007905138339920948,1.0
964,2020-07-23,Japan,726.0,27029.0,1.0,990.0,126.5,0.007905138339920948,1.0
965,2020-07-24,Japan,927.0,27956.0,2.0,992.0,126.5,0.015810276679841896,1.0
966,2020-07-25,Japan,830.0,28786.0,1.0,993.0,126.5,0.007905138339920948,1.0
967,2020-07-26,Japan,596.0,29382.0,3.0,996.0,126.5,0.023715415019762844,1.0
968,2020-07-27,Japan,607.0,29989.0,0.0,996.0,126.5,0.0,1.0
969,2020-07-28,Japan,972.0,30961.0,2.0,998.0,126.5,0.015810276679841896,1.0
970,2020-07-29,Japan,940.0,31901.0,3.0,1001.0,126.5,0.023715415019762844,1.0
971,2020-07-30,Japan,1148.0,33049.0,3.0,1004.0,126.5,0.023715415019762844,1.0
972,2020-07-31,Japan,1323.0,34372.0,2.0,1006.0,126.5,0.015810276679841896,1.0
973,2020-08-01,Japan,1464.0,35836.0,5.0,1011.0,126.5,0.039525691699604744,1.0
974,2020-08-02,Japan,853.0,36689.0,0.0,1011.0,126.5,0.0,1.0
975,2020-08-03,Japan,1998.0,38687.0,1.0,1012.0,126.5,0.007905138339920948,2.0
976,2020-08-04,Japan,1171.0,39858.0,4.0,1016.0,126.5,0.03162055335968379,1.0
977,2020-08-05,Japan,1271.0,41129.0,6.0,1022.0,126.5,0.04743083003952569,1.0
978,2020-08-06,Japan,1134.0,42263.0,4.0,1026.0,126.5,0.03162055335968379,1.0
979,2020-08-07,Japan,1552.0,43815.0,7.0,1033.0,126.5,0.05533596837944664,1.0
980,2020-08-08,Japan,1624.0,45439.0,6.0,1039.0,126.5,0.04743083003952569,1.0
981,2020-08-09,Japan,1344.0,46783.0,1.0,1040.0,126.5,0.007905138339920948,1.0
982,2020-08-10,Japan,1207.0,47990.0,7.0,1047.0,126.5,0.05533596837944664,1.0
983,2020-08-11,Japan,938.0,48928.0,5.0,1052.0,126.5,0.039525691699604744,1.0
984,2020-08-12,Japan,1282.0,50210.0,7.0,1059.0,126.5,0.05533596837944664,1.0
985,2020-08-13,Japan,937.0,51147.0,4.0,1063.0,126.5,0.03162055335968379,1.0
986,2020-08-14,Japan,1070.0,52217.0,10.0,1073.0,126.5,0.07905138339920949,1.0
987,2020-08-15,Japan,1360.0,53577.0,12.0,1085.0,126.5,0.09486166007905138,1.0
988,2020-08-16,Japan,1137.0,54714.0,3.0,1088.0,126.5,0.023715415019762844,1.0
989,2020-08-17,Japan,953.0,55667.0,11.0,1099.0,126.5,0.08695652173913043,1.0
990,2020-08-18,Japan,1018.0,56685.0,16.0,1115.0,126.5,0.12648221343873517,1.0
991,2020-08-19,Japan,865.0,57550.0,13.0,1128.0,126.5,0.10276679841897234,1.0
992,2020-01-19,Republic of Korea,5.0,5.0,0.0,0.0,51.64,0.0,0.0
993,2020-01-20,Republic of Korea,0.0,5.0,0.0,0.0,51.64,0.0,0.0
994,2020-01-21,Republic of Korea,0.0,5.0,0.0,0.0,51.64,0.0,0.0
995,2020-01-22,Republic of Korea,0.0,5.0,0.0,0.0,51.64,0.0,0.0
996,2020-01-23,Republic of Korea,0.0,5.0,0.0,0.0,51.64,0.0,0.0
997,2020-01-24,Republic of Korea,1.0,6.0,0.0,0.0,51.64,0.0,0.0
998,2020-01-25,Republic of Korea,0.0,6.0,0.0,0.0,51.64,0.0,0.0
999,2020-01-26,Republic of Korea,1.0,7.0,0.0,0.0,51.64,0.0,0.0
1000,2020-01-27,Republic of Korea,1.0,8.0,0.0,0.0,51.64,0.0,0.0
1001,2020-01-28,Republic of Korea,0.0,8.0,0.0,0.0,51.64,0.0,0.0
1002,2020-01-29,Republic of Korea,0.0,8.0,0.0,0.0,51.64,0.0,0.0
1003,2020-01-30,Republic of Korea,2.0,10.0,0.0,0.0,51.64,0.0,0.0
1004,2020-01-31,Republic of Korea,5.0,15.0,0.0,0.0,51.64,0.0,0.0
1005,2020-02-01,Republic of Korea,1.0,16.0,0.0,0.0,51.64,0.0,0.0
1006,2020-02-02,Republic of Korea,3.0,19.0,0.0,0.0,51.64,0.0,0.0
1007,2020-02-03,Republic of Korea,0.0,19.0,0.0,0.0,51.64,0.0,0.0
1008,2020-02-04,Republic of Korea,1.0,20.0,0.0,0.0,51.64,0.0,0.0
1009,2020-02-05,Republic of Korea,2.0,22.0,0.0,0.0,51.64,0.0,0.0
1010,2020-02-06,Republic of Korea,5.0,27.0,0.0,0.0,51.64,0.0,0.0
1011,2020-02-07,Republic of Korea,1.0,28.0,0.0,0.0,51.64,0.0,0.0
1012,2020-02-08,Republic of Korea,0.0,28.0,0.0,0.0,51.64,0.0,0.0
1013,2020-02-09,Republic of Korea,3.0,31.0,0.0,0.0,51.64,0.0,0.0
1014,2020-02-10,Republic of Korea,0.0,31.0,0.0,0.0,51.64,0.0,0.0
1015,2020-02-11,Republic of Korea,1.0,32.0,0.0,0.0,51.64,0.0,0.0
1016,2020-02-12,Republic of Korea,0.0,32.0,0.0,0.0,51.64,0.0,0.0
1017,2020-02-13,Republic of Korea,0.0,32.0,0.0,0.0,51.64,0.0,0.0
1018,2020-02-14,Republic of Korea,0.0,32.0,0.0,0.0,51.64,0.0,0.0
1019,2020-02-15,Republic of Korea,0.0,32.0,0.0,0.0,51.64,0.0,0.0
1020,2020-02-16,Republic of Korea,1.0,33.0,0.0,0.0,51.64,0.0,0.0
1021,2020-02-17,Republic of Korea,1.0,34.0,0.0,0.0,51.64,0.0,0.0
1022,2020-02-18,Republic of Korea,1.0,35.0,0.0,0.0,51.64,0.0,0.0
1023,2020-02-19,Republic of Korea,20.0,55.0,0.0,0.0,51.64,0.0,0.0
1024,2020-02-20,Republic of Korea,53.0,108.0,1.0,1.0,51.64,0.019364833462432222,1.0
1025,2020-02-21,Republic of Korea,100.0,208.0,0.0,1.0,51.64,0.0,1.0
1026,2020-02-22,Republic of Korea,229.0,437.0,1.0,2.0,51.64,0.019364833462432222,1.0
1027,2020-02-23,Republic of Korea,169.0,606.0,0.0,2.0,51.64,0.0,1.0
1028,2020-02-24,Republic of Korea,231.0,837.0,5.0,7.0,51.64,0.09682416731216112,1.0
1029,2020-02-25,Republic of Korea,144.0,981.0,3.0,10.0,51.64,0.05809450038729667,1.0
1030,2020-02-26,Republic of Korea,284.0,1265.0,2.0,12.0,51.64,0.038729666924864445,1.0
1031,2020-02-27,Republic of Korea,505.0,1770.0,1.0,13.0,51.64,0.019364833462432222,1.0
1032,2020-02-28,Republic of Korea,571.0,2341.0,0.0,13.0,51.64,0.0,1.0
1033,2020-02-29,Republic of Korea,813.0,3154.0,4.0,17.0,51.64,0.07745933384972889,2.0
1034,2020-03-01,Republic of Korea,586.0,3740.0,1.0,18.0,51.64,0.019364833462432222,1.0
1035,2020-03-02,Republic of Korea,476.0,4216.0,4.0,22.0,51.64,0.07745933384972889,1.0
1036,2020-03-03,Republic of Korea,600.0,4816.0,6.0,28.0,51.64,0.11618900077459333,1.0
1037,2020-03-04,Republic of Korea,516.0,5332.0,4.0,32.0,51.64,0.07745933384972889,1.0
1038,2020-03-05,Republic of Korea,438.0,5770.0,3.0,35.0,51.64,0.05809450038729667,1.0
1039,2020-03-06,Republic of Korea,518.0,6288.0,7.0,42.0,51.64,0.13555383423702555,1.0
1040,2020-03-07,Republic of Korea,483.0,6771.0,2.0,44.0,51.64,0.038729666924864445,1.0
1041,2020-03-08,Republic of Korea,367.0,7138.0,6.0,50.0,51.64,0.11618900077459333,1.0
1042,2020-03-09,Republic of Korea,248.0,7386.0,1.0,51.0,51.64,0.019364833462432222,1.0
1043,2020-03-10,Republic of Korea,131.0,7517.0,3.0,54.0,51.64,0.05809450038729667,1.0
1044,2020-03-11,Republic of Korea,242.0,7759.0,6.0,60.0,51.64,0.11618900077459333,1.0
1045,2020-03-12,Republic of Korea,224.0,7983.0,6.0,66.0,51.64,0.11618900077459333,1.0
1046,2020-03-13,Republic of Korea,0.0,7983.0,1.0,67.0,51.64,0.019364833462432222,0.0
1047,2020-03-14,Republic of Korea,107.0,8090.0,5.0,72.0,51.64,0.09682416731216112,1.0
1048,2020-03-15,Republic of Korea,76.0,8166.0,3.0,75.0,51.64,0.05809450038729667,1.0
1049,2020-03-16,Republic of Korea,74.0,8240.0,0.0,75.0,51.64,0.0,1.0
1050,2020-03-17,Republic of Korea,84.0,8324.0,6.0,81.0,51.64,0.11618900077459333,1.0
1051,2020-03-18,Republic of Korea,93.0,8417.0,3.0,84.0,51.64,0.05809450038729667,1.0
1052,2020-03-19,Republic of Korea,235.0,8652.0,10.0,94.0,51.64,0.19364833462432224,1.0
1053,2020-03-20,Republic of Korea,147.0,8799.0,8.0,102.0,51.64,0.15491866769945778,1.0
1054,2020-03-21,Republic of Korea,98.0,8897.0,2.0,104.0,51.64,0.038729666924864445,1.0
1055,2020-03-22,Republic of Korea,0.0,8897.0,0.0,104.0,51.64,0.0,0.0
1056,2020-03-23,Republic of Korea,64.0,8961.0,7.0,111.0,51.64,0.13555383423702555,1.0
1057,2020-03-24,Republic of Korea,76.0,9037.0,9.0,120.0,51.64,0.17428350116189,1.0
1058,2020-03-25,Republic of Korea,100.0,9137.0,6.0,126.0,51.64,0.11618900077459333,1.0
1059,2020-03-26,Republic of Korea,104.0,9241.0,5.0,131.0,51.64,0.09682416731216112,1.0
1060,2020-03-27,Republic of Korea,91.0,9332.0,8.0,139.0,51.64,0.15491866769945778,1.0
1061,2020-03-28,Republic of Korea,146.0,9478.0,5.0,144.0,51.64,0.09682416731216112,1.0
1062,2020-03-29,Republic of Korea,105.0,9583.0,8.0,152.0,51.64,0.15491866769945778,1.0
1063,2020-03-30,Republic of Korea,78.0,9661.0,6.0,158.0,51.64,0.11618900077459333,1.0
1064,2020-03-31,Republic of Korea,125.0,9786.0,4.0,162.0,51.64,0.07745933384972889,1.0
1065,2020-04-01,Republic of Korea,101.0,9887.0,3.0,165.0,51.64,0.05809450038729667,1.0
1066,2020-04-02,Republic of Korea,89.0,9976.0,4.0,169.0,51.64,0.07745933384972889,1.0
1067,2020-04-03,Republic of Korea,86.0,10062.0,5.0,174.0,51.64,0.09682416731216112,1.0
1068,2020-04-04,Republic of Korea,94.0,10156.0,3.0,177.0,51.64,0.05809450038729667,1.0
1069,2020-04-05,Republic of Korea,81.0,10237.0,6.0,183.0,51.64,0.11618900077459333,1.0
1070,2020-04-06,Republic of Korea,47.0,10284.0,3.0,186.0,51.64,0.05809450038729667,0.0
1071,2020-04-07,Republic of Korea,47.0,10331.0,6.0,192.0,51.64,0.11618900077459333,0.0
1072,2020-04-08,Republic of Korea,53.0,10384.0,8.0,200.0,51.64,0.15491866769945778,1.0
1073,2020-04-09,Republic of Korea,39.0,10423.0,4.0,204.0,51.64,0.07745933384972889,0.0
1074,2020-04-10,Republic of Korea,27.0,10450.0,4.0,208.0,51.64,0.07745933384972889,0.0
1075,2020-04-11,Republic of Korea,30.0,10480.0,3.0,211.0,51.64,0.05809450038729667,0.0
1076,2020-04-12,Republic of Korea,32.0,10512.0,3.0,214.0,51.64,0.05809450038729667,0.0
1077,2020-04-13,Republic of Korea,25.0,10537.0,3.0,217.0,51.64,0.05809450038729667,0.0
1078,2020-04-14,Republic of Korea,27.0,10564.0,5.0,222.0,51.64,0.09682416731216112,0.0
1079,2020-04-15,Republic of Korea,27.0,10591.0,3.0,225.0,51.64,0.05809450038729667,0.0
1080,2020-04-16,Republic of Korea,22.0,10613.0,4.0,229.0,51.64,0.07745933384972889,0.0
1081,2020-04-17,Republic of Korea,22.0,10635.0,1.0,230.0,51.64,0.019364833462432222,0.0
1082,2020-04-18,Republic of Korea,18.0,10653.0,2.0,232.0,51.64,0.038729666924864445,0.0
1083,2020-04-19,Republic of Korea,8.0,10661.0,2.0,234.0,51.64,0.038729666924864445,0.0
1084,2020-04-20,Republic of Korea,13.0,10674.0,2.0,236.0,51.64,0.038729666924864445,0.0
1085,2020-04-21,Republic of Korea,9.0,10683.0,1.0,237.0,51.64,0.019364833462432222,0.0
1086,2020-04-22,Republic of Korea,11.0,10694.0,1.0,238.0,51.64,0.019364833462432222,0.0
1087,2020-04-23,Republic of Korea,8.0,10702.0,2.0,240.0,51.64,0.038729666924864445,0.0
1088,2020-04-24,Republic of Korea,6.0,10708.0,0.0,240.0,51.64,0.0,0.0
1089,2020-04-25,Republic of Korea,10.0,10718.0,0.0,240.0,51.64,0.0,0.0
1090,2020-04-26,Republic of Korea,10.0,10728.0,2.0,242.0,51.64,0.038729666924864445,0.0
1091,2020-04-27,Republic of Korea,10.0,10738.0,1.0,243.0,51.64,0.019364833462432222,0.0
1092,2020-04-28,Republic of Korea,14.0,10752.0,1.0,244.0,51.64,0.019364833462432222,0.0
1093,2020-04-29,Republic of Korea,9.0,10761.0,2.0,246.0,51.64,0.038729666924864445,0.0
1094,2020-04-30,Republic of Korea,4.0,10765.0,1.0,247.0,51.64,0.019364833462432222,0.0
1095,2020-05-01,Republic of Korea,9.0,10774.0,1.0,248.0,51.64,0.019364833462432222,0.0
1096,2020-05-02,Republic of Korea,6.0,10780.0,2.0,250.0,51.64,0.038729666924864445,0.0
1097,2020-05-03,Republic of Korea,13.0,10793.0,0.0,250.0,51.64,0.0,0.0
1098,2020-05-04,Republic of Korea,8.0,10801.0,2.0,252.0,51.64,0.038729666924864445,0.0
1099,2020-05-05,Republic of Korea,3.0,10804.0,2.0,254.0,51.64,0.038729666924864445,0.0
1100,2020-05-06,Republic of Korea,2.0,10806.0,1.0,255.0,51.64,0.019364833462432222,0.0
1101,2020-05-07,Republic of Korea,4.0,10810.0,1.0,256.0,51.64,0.019364833462432222,0.0
1102,2020-05-08,Republic of Korea,12.0,10822.0,0.0,256.0,51.64,0.0,0.0
1103,2020-05-09,Republic of Korea,18.0,10840.0,0.0,256.0,51.64,0.0,0.0
1104,2020-05-10,Republic of Korea,34.0,10874.0,0.0,256.0,51.64,0.0,0.0
1105,2020-05-11,Republic of Korea,35.0,10909.0,0.0,256.0,51.64,0.0,0.0
1106,2020-05-12,Republic of Korea,27.0,10936.0,2.0,258.0,51.64,0.038729666924864445,0.0
1107,2020-05-13,Republic of Korea,26.0,10962.0,1.0,259.0,51.64,0.019364833462432222,0.0
1108,2020-05-14,Republic of Korea,29.0,10991.0,1.0,260.0,51.64,0.019364833462432222,0.0
1109,2020-05-15,Republic of Korea,27.0,11018.0,0.0,260.0,51.64,0.0,0.0
1110,2020-05-16,Republic of Korea,19.0,11037.0,2.0,262.0,51.64,0.038729666924864445,0.0
1111,2020-05-17,Republic of Korea,13.0,11050.0,0.0,262.0,51.64,0.0,0.0
1112,2020-05-18,Republic of Korea,15.0,11065.0,1.0,263.0,51.64,0.019364833462432222,0.0
1113,2020-05-19,Republic of Korea,13.0,11078.0,0.0,263.0,51.64,0.0,0.0
1114,2020-05-20,Republic of Korea,32.0,11110.0,0.0,263.0,51.64,0.0,0.0
1115,2020-05-21,Republic of Korea,12.0,11122.0,1.0,264.0,51.64,0.019364833462432222,0.0
1116,2020-05-22,Republic of Korea,20.0,11142.0,0.0,264.0,51.64,0.0,0.0
1117,2020-05-23,Republic of Korea,23.0,11165.0,2.0,266.0,51.64,0.038729666924864445,0.0
1118,2020-05-24,Republic of Korea,25.0,11190.0,0.0,266.0,51.64,0.0,0.0
1119,2020-05-25,Republic of Korea,16.0,11206.0,1.0,267.0,51.64,0.019364833462432222,0.0
1120,2020-05-26,Republic of Korea,19.0,11225.0,2.0,269.0,51.64,0.038729666924864445,0.0
1121,2020-05-27,Republic of Korea,40.0,11265.0,0.0,269.0,51.64,0.0,0.0
1122,2020-05-28,Republic of Korea,79.0,11344.0,0.0,269.0,51.64,0.0,1.0
1123,2020-05-29,Republic of Korea,58.0,11402.0,0.0,269.0,51.64,0.0,1.0
1124,2020-05-30,Republic of Korea,39.0,11441.0,0.0,269.0,51.64,0.0,0.0
1125,2020-05-31,Republic of Korea,27.0,11468.0,1.0,270.0,51.64,0.019364833462432222,0.0
1126,2020-06-01,Republic of Korea,35.0,11503.0,1.0,271.0,51.64,0.019364833462432222,0.0
1127,2020-06-02,Republic of Korea,38.0,11541.0,1.0,272.0,51.64,0.019364833462432222,0.0
1128,2020-06-03,Republic of Korea,49.0,11590.0,1.0,273.0,51.64,0.019364833462432222,0.0
1129,2020-06-04,Republic of Korea,39.0,11629.0,0.0,273.0,51.64,0.0,0.0
1130,2020-06-05,Republic of Korea,39.0,11668.0,0.0,273.0,51.64,0.0,0.0
1131,2020-06-06,Republic of Korea,51.0,11719.0,0.0,273.0,51.64,0.0,0.0
1132,2020-06-07,Republic of Korea,57.0,11776.0,0.0,273.0,51.64,0.0,1.0
1133,2020-06-08,Republic of Korea,38.0,11814.0,0.0,273.0,51.64,0.0,0.0
1134,2020-06-09,Republic of Korea,38.0,11852.0,1.0,274.0,51.64,0.019364833462432222,0.0
1135,2020-06-10,Republic of Korea,50.0,11902.0,2.0,276.0,51.64,0.038729666924864445,0.0
1136,2020-06-11,Republic of Korea,45.0,11947.0,0.0,276.0,51.64,0.0,0.0
1137,2020-06-12,Republic of Korea,56.0,12003.0,1.0,277.0,51.64,0.019364833462432222,1.0
1138,2020-06-13,Republic of Korea,48.0,12051.0,0.0,277.0,51.64,0.0,0.0
1139,2020-06-14,Republic of Korea,34.0,12085.0,0.0,277.0,51.64,0.0,0.0
1140,2020-06-15,Republic of Korea,36.0,12121.0,0.0,277.0,51.64,0.0,0.0
1141,2020-06-16,Republic of Korea,34.0,12155.0,1.0,278.0,51.64,0.019364833462432222,0.0
1142,2020-06-17,Republic of Korea,43.0,12198.0,1.0,279.0,51.64,0.019364833462432222,0.0
1143,2020-06-18,Republic of Korea,59.0,12257.0,1.0,280.0,51.64,0.019364833462432222,1.0
1144,2020-06-19,Republic of Korea,49.0,12306.0,0.0,280.0,51.64,0.0,0.0
1145,2020-06-20,Republic of Korea,67.0,12373.0,0.0,280.0,51.64,0.0,1.0
1146,2020-06-21,Republic of Korea,48.0,12421.0,0.0,280.0,51.64,0.0,0.0
1147,2020-06-22,Republic of Korea,17.0,12438.0,0.0,280.0,51.64,0.0,0.0
1148,2020-06-23,Republic of Korea,46.0,12484.0,1.0,281.0,51.64,0.019364833462432222,0.0
1149,2020-06-24,Republic of Korea,51.0,12535.0,0.0,281.0,51.64,0.0,0.0
1150,2020-06-25,Republic of Korea,28.0,12563.0,1.0,282.0,51.64,0.019364833462432222,0.0
1151,2020-06-26,Republic of Korea,39.0,12602.0,0.0,282.0,51.64,0.0,0.0
1152,2020-06-27,Republic of Korea,51.0,12653.0,0.0,282.0,51.64,0.0,0.0
1153,2020-06-28,Republic of Korea,62.0,12715.0,0.0,282.0,51.64,0.0,1.0
1154,2020-06-29,Republic of Korea,42.0,12757.0,0.0,282.0,51.64,0.0,0.0
1155,2020-06-30,Republic of Korea,43.0,12800.0,0.0,282.0,51.64,0.0,0.0
1156,2020-07-01,Republic of Korea,50.0,12850.0,0.0,282.0,51.64,0.0,0.0
1157,2020-07-02,Republic of Korea,54.0,12904.0,0.0,282.0,51.64,0.0,1.0
1158,2020-07-03,Republic of Korea,63.0,12967.0,0.0,282.0,51.64,0.0,1.0
1159,2020-07-04,Republic of Korea,63.0,13030.0,1.0,283.0,51.64,0.019364833462432222,1.0
1160,2020-07-05,Republic of Korea,61.0,13091.0,0.0,283.0,51.64,0.0,1.0
1161,2020-07-06,Republic of Korea,46.0,13137.0,1.0,284.0,51.64,0.019364833462432222,0.0
1162,2020-07-07,Republic of Korea,44.0,13181.0,1.0,285.0,51.64,0.019364833462432222,0.0
1163,2020-07-08,Republic of Korea,63.0,13244.0,0.0,285.0,51.64,0.0,1.0
1164,2020-07-09,Republic of Korea,49.0,13293.0,2.0,287.0,51.64,0.038729666924864445,0.0
1165,2020-07-10,Republic of Korea,45.0,13338.0,1.0,288.0,51.64,0.019364833462432222,0.0
1166,2020-07-11,Republic of Korea,35.0,13373.0,0.0,288.0,51.64,0.0,0.0
1167,2020-07-12,Republic of Korea,44.0,13417.0,1.0,289.0,51.64,0.019364833462432222,0.0
1168,2020-07-13,Republic of Korea,62.0,13479.0,0.0,289.0,51.64,0.0,1.0
1169,2020-07-14,Republic of Korea,33.0,13512.0,0.0,289.0,51.64,0.0,0.0
1170,2020-07-15,Republic of Korea,39.0,13551.0,0.0,289.0,51.64,0.0,0.0
1171,2020-07-16,Republic of Korea,61.0,13612.0,2.0,291.0,51.64,0.038729666924864445,1.0
1172,2020-07-17,Republic of Korea,60.0,13672.0,2.0,293.0,51.64,0.038729666924864445,1.0
1173,2020-07-18,Republic of Korea,39.0,13711.0,1.0,294.0,51.64,0.019364833462432222,0.0
1174,2020-07-19,Republic of Korea,34.0,13745.0,1.0,295.0,51.64,0.019364833462432222,0.0
1175,2020-07-20,Republic of Korea,26.0,13771.0,1.0,296.0,51.64,0.019364833462432222,0.0
1176,2020-07-21,Republic of Korea,45.0,13816.0,0.0,296.0,51.64,0.0,0.0
1177,2020-07-22,Republic of Korea,63.0,13879.0,1.0,297.0,51.64,0.019364833462432222,1.0
1178,2020-07-23,Republic of Korea,59.0,13938.0,0.0,297.0,51.64,0.0,1.0
1179,2020-07-24,Republic of Korea,41.0,13979.0,1.0,298.0,51.64,0.019364833462432222,0.0
1180,2020-07-25,Republic of Korea,113.0,14092.0,0.0,298.0,51.64,0.0,1.0
1181,2020-07-26,Republic of Korea,58.0,14150.0,0.0,298.0,51.64,0.0,1.0
1182,2020-07-27,Republic of Korea,25.0,14175.0,1.0,299.0,51.64,0.019364833462432222,0.0
1183,2020-07-28,Republic of Korea,28.0,14203.0,1.0,300.0,51.64,0.019364833462432222,0.0
1184,2020-07-29,Republic of Korea,48.0,14251.0,0.0,300.0,51.64,0.0,0.0
1185,2020-07-30,Republic of Korea,18.0,14269.0,0.0,300.0,51.64,0.0,0.0
1186,2020-07-31,Republic of Korea,36.0,14305.0,1.0,301.0,51.64,0.019364833462432222,0.0
1187,2020-08-01,Republic of Korea,31.0,14336.0,0.0,301.0,51.64,0.0,0.0
1188,2020-08-02,Republic of Korea,30.0,14366.0,0.0,301.0,51.64,0.0,0.0
1189,2020-08-03,Republic of Korea,23.0,14389.0,0.0,301.0,51.64,0.0,0.0
1190,2020-08-04,Republic of Korea,34.0,14423.0,0.0,301.0,51.64,0.0,0.0
1191,2020-08-05,Republic of Korea,33.0,14456.0,1.0,302.0,51.64,0.019364833462432222,0.0
1192,2020-08-06,Republic of Korea,43.0,14499.0,0.0,302.0,51.64,0.0,0.0
1193,2020-08-07,Republic of Korea,20.0,14519.0,1.0,303.0,51.64,0.019364833462432222,0.0
1194,2020-08-08,Republic of Korea,43.0,14562.0,1.0,304.0,51.64,0.019364833462432222,0.0
1195,2020-08-09,Republic of Korea,36.0,14598.0,1.0,305.0,51.64,0.019364833462432222,0.0
1196,2020-08-10,Republic of Korea,28.0,14626.0,0.0,305.0,51.64,0.0,0.0
1197,2020-08-11,Republic of Korea,34.0,14660.0,0.0,305.0,51.64,0.0,0.0
1198,2020-08-12,Republic of Korea,54.0,14714.0,0.0,305.0,51.64,0.0,1.0
1199,2020-08-13,Republic of Korea,56.0,14770.0,0.0,305.0,51.64,0.0,1.0
1200,2020-08-14,Republic of Korea,103.0,14873.0,0.0,305.0,51.64,0.0,1.0
1201,2020-08-15,Republic of Korea,166.0,15039.0,0.0,305.0,51.64,0.0,1.0
1202,2020-08-16,Republic of Korea,279.0,15318.0,0.0,305.0,51.64,0.0,1.0
1203,2020-08-17,Republic of Korea,197.0,15515.0,0.0,305.0,51.64,0.0,1.0
1204,2020-08-18,Republic of Korea,246.0,15761.0,1.0,306.0,51.64,0.019364833462432222,1.0
1205,2020-08-19,Republic of Korea,297.0,16058.0,0.0,306.0,51.64,0.0,1.0
1206,2020-01-28,Germany,1.0,1.0,0.0,0.0,83.02,0.0,0.0
1207,2020-01-29,Germany,3.0,4.0,0.0,0.0,83.02,0.0,0.0
1208,2020-01-30,Germany,0.0,4.0,0.0,0.0,83.02,0.0,0.0
1209,2020-01-31,Germany,1.0,5.0,0.0,0.0,83.02,0.0,0.0
1210,2020-02-01,Germany,2.0,7.0,0.0,0.0,83.02,0.0,0.0
1211,2020-02-02,Germany,1.0,8.0,0.0,0.0,83.02,0.0,0.0
1212,2020-02-03,Germany,1.0,9.0,0.0,0.0,83.02,0.0,0.0
1213,2020-02-04,Germany,2.0,11.0,0.0,0.0,83.02,0.0,0.0
1214,2020-02-05,Germany,0.0,11.0,0.0,0.0,83.02,0.0,0.0
1215,2020-02-06,Germany,0.0,11.0,0.0,0.0,83.02,0.0,0.0
1216,2020-02-07,Germany,1.0,12.0,0.0,0.0,83.02,0.0,0.0
1217,2020-02-08,Germany,1.0,13.0,0.0,0.0,83.02,0.0,0.0
1218,2020-02-09,Germany,0.0,13.0,0.0,0.0,83.02,0.0,0.0
1219,2020-02-10,Germany,0.0,13.0,0.0,0.0,83.02,0.0,0.0
1220,2020-02-11,Germany,0.0,13.0,0.0,0.0,83.02,0.0,0.0
1221,2020-02-12,Germany,2.0,15.0,0.0,0.0,83.02,0.0,0.0
1222,2020-02-13,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1223,2020-02-14,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1224,2020-02-15,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1225,2020-02-16,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1226,2020-02-17,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1227,2020-02-18,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1228,2020-02-19,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1229,2020-02-20,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1230,2020-02-21,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1231,2020-02-22,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1232,2020-02-23,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
1233,2020-02-24,Germany,0.0,15.0,0.0,0.0,83.02,0.0,0.0
